Date,Eonia,Euribor1M,Euribor3M,Euribor6M,EUR1Y,EUR5Y,EUR10Y,EUR20Y,EUR30Y,LIBORON,LIBOR1M,LIBOR3M,LIBOR6M,UST1Y,UST5Y,UST10Y,UST20Y,UST30Y
2019-12-13,-0.458,-0.467,-0.4,-0.34,-0.657289,-0.518374,-0.20929299999999998,0.145073,0.284573,-0.56986,-0.51814,-0.43729,-0.38957,1.54,1.66,1.82,2.11,2.26
2019-12-16,-0.458,-0.466,-0.396,-0.34,-0.660428,-0.537605,-0.23366399999999998,0.123024,0.264234,-0.57,-0.52129,-0.43286,-0.38629,1.54,1.72,1.89,2.17,2.3
2019-12-17,-0.451,-0.465,-0.4,-0.342,-0.667758,-0.5322,-0.22645,0.12423699999999999,0.262529,-0.56543,-0.52357,-0.43571,-0.38686,1.53,1.71,1.89,2.18,2.31
2019-12-18,-0.455,-0.461,-0.403,-0.348,-0.66989,-0.5113409999999999,-0.195464,0.15928699999999998,0.298742,-0.56329,-0.519,-0.43129,-0.38457,1.54,1.74,1.92,2.22,2.35
2019-12-19,-0.455,-0.453,-0.398,-0.342,-0.670892,-0.486016,-0.158831,0.199154,0.339208,-0.56771,-0.512,-0.43171,-0.37986,1.52,1.73,1.92,2.21,2.35
2019-12-20,-0.455,-0.449,-0.388,-0.33,-0.6638,-0.500637,-0.17541400000000001,0.184862,0.326054,-0.56843,-0.50557,-0.42029,-0.37914,1.52,1.73,1.92,2.21,2.34
2019-12-23,-0.46,-0.451,-0.399,-0.339,-0.6798649999999999,-0.508232,-0.18368800000000002,0.177989,0.320119,-0.56629,-0.52043,-0.42729,-0.37814,1.53,1.75,1.93,2.22,2.35
2019-12-27,-0.457,-0.444,-0.39,-0.325,-0.679331,-0.499445,-0.191106,0.191934,0.29417600000000005,-0.57014,-0.51414,-0.42029,-0.37686,1.51,1.68,1.88,2.18,2.32
2019-12-30,-0.456,-0.447,-0.388,-0.325,-0.66071,-0.446377,-0.14161400000000002,0.241356,0.37090100000000004,-0.569,-0.507,-0.41871,-0.37414,1.57,1.68,1.9,2.21,2.34
2020-01-02,-0.454,-0.436,-0.379,-0.323,-0.634844,-0.47860600000000003,-0.173995,0.198143,0.35846500000000003,-0.56643,-0.51243,-0.407,-0.36586,1.56,1.67,1.88,2.19,2.33
2020-01-03,-0.452,-0.443,-0.384,-0.323,-0.630324,-0.5203939999999999,-0.222926,0.146965,0.306064,-0.56657,-0.52086,-0.40986,-0.37157,1.55,1.59,1.8,2.11,2.26
2020-01-06,-0.454,-0.45,-0.385,-0.325,-0.63758,-0.5417569999999999,-0.24742600000000003,0.123653,0.28381799999999996,-0.57071,-0.52286,-0.41714,-0.37229,1.54,1.61,1.81,2.13,2.28
2020-01-07,-0.455,-0.452,-0.387,-0.323,-0.641443,-0.532864,-0.23213000000000003,0.143301,0.304965,-0.56086,-0.51843,-0.42471,-0.37814,1.53,1.62,1.83,2.16,2.31
2020-01-08,-0.451,-0.448,-0.39,-0.332,-0.633612,-0.515378,-0.20457999999999998,0.17749,0.341047,-0.56971,-0.51286,-0.41643,-0.371,1.55,1.67,1.87,2.21,2.35
2020-01-09,-0.454,-0.456,-0.393,-0.333,-0.617632,-0.480771,-0.17048,0.214923,0.381365,-0.57071,-0.50871,-0.41571,-0.36443,1.54,1.65,1.85,2.17,2.38
2020-01-10,-0.453,-0.463,-0.395,-0.334,-0.612534,-0.47693599999999997,-0.17163499999999998,0.21673699999999999,0.386246,-0.571,-0.50314,-0.42329,-0.36014,1.53,1.63,1.83,2.14,2.28
2020-01-13,-0.452,-0.46,-0.389,-0.324,-0.598258,-0.45972299999999994,-0.140672,0.25582,0.426936,-0.56657,-0.50743,-0.42414,-0.361,1.53,1.65,1.85,2.16,2.3
2020-01-14,-0.453,-0.46,-0.391,-0.329,-0.602282,-0.4654,-0.158152,0.233343,0.404296,-0.56614,-0.50643,-0.42114,-0.36014,1.53,1.63,1.82,2.12,2.27
2020-01-15,-0.453,-0.458,-0.393,-0.334,-0.608064,-0.484652,-0.184417,0.200286,0.368275,-0.566,-0.501,-0.42143,-0.36043,1.54,1.6,1.79,2.09,2.23
2020-01-16,-0.451,-0.466,-0.393,-0.33,-0.610152,-0.48890100000000003,-0.19528099999999998,0.189322,0.35883000000000004,-0.56643,-0.50114,-0.41871,-0.35886,1.54,1.63,1.81,2.11,2.26
2020-01-17,-0.452,-0.462,-0.391,-0.332,-0.6090439999999999,-0.48605299999999996,-0.18766,0.199236,0.368938,-0.56714,-0.50386,-0.424,-0.36329,1.56,1.63,1.84,2.16,2.29
2020-01-20,-0.453,-0.463,-0.392,-0.333,-0.59588,-0.49092299999999994,-0.196108,0.189084,0.357975,-0.56843,-0.50471,-0.42014,-0.36286,1.56,1.63,1.84,2.16,2.29
2020-01-21,-0.45,-0.47,-0.392,-0.334,-0.591209,-0.486799,-0.20243,0.174288,0.340426,-0.56886,-0.50586,-0.42,-0.36271,1.54,1.57,1.78,2.1,2.23
2020-01-22,-0.451,-0.466,-0.39,-0.329,-0.599449,-0.515292,-0.241326,0.140084,0.311094,-0.56643,-0.50643,-0.41957,-0.36071,1.55,1.57,1.77,2.07,2.22
2020-01-23,-0.452,-0.467,-0.386,-0.32,-0.613649,-0.542245,-0.274776,0.10636,0.278323,-0.56729,-0.50943,-0.41886,-0.36171,1.55,1.55,1.74,2.03,2.18
2020-01-24,-0.452,-0.451,-0.386,-0.323,-0.61215,-0.548601,-0.289071,0.09117,0.264232,-0.56314,-0.50486,-0.42386,-0.36571,1.55,1.51,1.7,2.0,2.14
2020-01-27,-0.453,-0.453,-0.398,-0.333,-0.61644,-0.593877,-0.347404,0.026081,0.197011,-0.56757,-0.506,-0.429,-0.37014,1.53,1.44,1.61,1.91,2.05
2020-01-28,-0.451,-0.457,-0.401,-0.337,-0.61943,-0.586342,-0.33466,0.038024,0.207313,-0.56614,-0.50357,-0.42243,-0.372,1.53,1.47,1.65,1.95,2.1
2020-01-29,-0.455,-0.458,-0.399,-0.336,-0.6319170000000001,-0.5952430000000001,-0.344815,0.025516999999999998,0.193698,-0.56771,-0.50386,-0.42243,-0.37771,1.51,1.41,1.6,1.89,2.05
2020-01-30,-0.454,-0.458,-0.398,-0.337,-0.6412479999999999,-0.61263,-0.363518,0.0032259999999999997,0.169192,-0.56843,-0.50443,-0.42143,-0.37986,1.48,1.39,1.57,1.88,2.04
2020-01-31,-0.454,-0.454,-0.393,-0.338,-0.6534,-0.6358560000000001,-0.398208,-0.03134,0.137131,-0.56629,-0.50786,-0.41643,-0.384,1.45,1.32,1.51,1.83,1.99
2020-02-03,-0.452,-0.455,-0.393,-0.338,-0.657141,-0.647418,-0.402814,-0.03445,0.13286900000000001,-0.56771,-0.50857,-0.423,-0.38157,1.46,1.35,1.54,1.84,2.01
2020-02-04,-0.451,-0.46,-0.396,-0.34,-0.6305270000000001,-0.622323,-0.35581399999999996,0.011659000000000001,0.161689,-0.56757,-0.50943,-0.42643,-0.38986,1.48,1.42,1.61,1.91,2.08
2020-02-05,-0.451,-0.459,-0.4,-0.346,-0.626974,-0.6009939999999999,-0.32519000000000003,0.047252999999999996,0.198999,-0.56743,-0.51114,-0.42657,-0.38986,1.49,1.46,1.66,1.97,2.14
2020-02-06,-0.45,-0.459,-0.399,-0.343,-0.617091,-0.586976,-0.312101,0.06187,0.214767,-0.56714,-0.51314,-0.42329,-0.39257,1.51,1.45,1.65,1.94,2.11
2020-02-07,-0.452,-0.458,-0.4,-0.339,-0.627817,-0.6173310000000001,-0.356692,0.009448999999999999,0.160527,-0.56857,-0.51243,-0.42314,-0.39343,1.49,1.41,1.59,1.89,2.05
2020-02-10,-0.452,-0.471,-0.397,-0.346,-0.623613,-0.618581,-0.360952,0.008790000000000001,0.162187,-0.57057,-0.52271,-0.425,-0.39543,1.45,1.38,1.56,1.87,2.03
2020-02-11,-0.456,-0.477,-0.409,-0.35,-0.6285109999999999,-0.6206149999999999,-0.358566,0.017480000000000002,0.173657,-0.568,-0.51957,-0.43114,-0.39271,1.48,1.4,1.59,1.89,2.05
2020-02-12,-0.456,-0.47,-0.413,-0.362,-0.6265689999999999,-0.608017,-0.34281799999999996,0.03297,0.188894,-0.56786,-0.52,-0.43271,-0.39129,1.49,1.45,1.62,1.93,2.09
2020-02-13,-0.455,-0.48,-0.411,-0.357,-0.630675,-0.60709,-0.348096,0.018812,0.17143599999999998,-0.56786,-0.51971,-0.43429,-0.39229,1.48,1.43,1.61,1.91,2.07
2020-02-14,-0.453,-0.48,-0.413,-0.359,-0.635119,-0.628042,-0.370508,-0.0026309999999999997,0.15066500000000002,-0.56714,-0.521,-0.43557,-0.39614,1.49,1.42,1.59,1.89,2.04
2020-02-17,-0.456,-0.48,-0.413,-0.353,-0.629966,-0.6253489999999999,-0.364267,0.004728,0.158133,-0.56714,-0.52114,-0.43371,-0.39314,1.49,1.42,1.59,1.89,2.04
2020-02-18,-0.451,-0.48,-0.403,-0.358,-0.619945,-0.620976,-0.36283000000000004,0.009059000000000001,0.16423800000000002,-0.568,-0.51943,-0.43343,-0.39414,1.47,1.39,1.55,1.85,2.0
2020-02-19,-0.453,-0.467,-0.402,-0.353,-0.621458,-0.623951,-0.371233,-0.002326,0.15218900000000002,-0.56614,-0.51957,-0.43329,-0.39514,1.47,1.41,1.56,1.86,2.01
2020-02-20,-0.453,-0.483,-0.41,-0.358,-0.618815,-0.629376,-0.392499,-0.043157999999999995,0.104149,-0.56671,-0.51971,-0.44043,-0.39771,1.46,1.37,1.52,1.81,1.97
2020-02-21,-0.454,-0.478,-0.415,-0.356,-0.620695,-0.629843,-0.41089200000000003,-0.078263,0.06361699999999999,-0.56643,-0.51971,-0.44086,-0.39814,1.43,1.3,1.46,1.75,1.9
2020-02-24,-0.455,-0.477,-0.414,-0.357,-0.653552,-0.662652,-0.439755,-0.10626600000000001,0.035863,-0.567,-0.52071,-0.44086,-0.398,1.35,1.21,1.38,1.68,1.84
2020-02-25,-0.454,-0.474,-0.417,-0.358,-0.663188,-0.677037,-0.45452700000000007,-0.124405,0.016162,-0.56714,-0.52057,-0.45029,-0.41,1.3,1.16,1.33,1.63,1.8
2020-02-26,-0.454,-0.479,-0.423,-0.371,-0.67424,-0.678638,-0.44964399999999993,-0.103083,0.045949000000000004,-0.567,-0.52271,-0.45571,-0.41986,1.26,1.14,1.33,1.64,1.81
2020-02-27,-0.453,-0.488,-0.425,-0.375,-0.713712,-0.730982,-0.5029520000000001,-0.157531,-0.008066,-0.56714,-0.52857,-0.45957,-0.42157,1.18,1.11,1.3,1.61,1.79
2020-02-28,-0.455,-0.488,-0.424,-0.386,-0.735743,-0.7805449999999999,-0.571962,-0.257979,-0.12176300000000001,-0.56829,-0.53357,-0.47129,-0.43229,0.97,0.89,1.13,1.46,1.65
2020-03-02,-0.457,-0.488,-0.434,-0.4,-0.757201,-0.808645,-0.588076,-0.286165,-0.1589,-0.56686,-0.55157,-0.49443,-0.46014,0.89,0.88,1.1,1.46,1.66
2020-03-03,-0.457,-0.508,-0.463,-0.422,-0.724882,-0.773415,-0.556071,-0.24665700000000002,-0.114474,-0.56771,-0.54629,-0.48714,-0.45171,0.73,0.77,1.02,1.44,1.64
2020-03-04,-0.456,-0.502,-0.468,-0.418,-0.756167,-0.814926,-0.58619,-0.262416,-0.124351,-0.56557,-0.565,-0.49157,-0.47357,0.59,0.75,1.02,1.45,1.67
2020-03-05,-0.455,-0.513,-0.469,-0.432,-0.777001,-0.845009,-0.6207,-0.300588,-0.163704,-0.56743,-0.56486,-0.49657,-0.473,0.48,0.67,0.92,1.34,1.56
2020-03-06,-0.456,-0.501,-0.473,-0.427,-0.795588,-0.876859,-0.690759,-0.400854,-0.26729899999999995,-0.56129,-0.57343,-0.51829,-0.47014,0.39,0.58,0.74,1.09,1.25
2020-03-09,-0.454,-0.496,-0.468,-0.421,-0.887656,-0.9962190000000001,-0.8152149999999999,-0.491482,-0.330866,-0.57286,-0.58357,-0.526,-0.49129,0.31,0.46,0.54,0.87,0.99
2020-03-10,-0.456,-0.513,-0.482,-0.438,-0.8523219999999999,-0.9211940000000001,-0.7398899999999999,-0.5148119999999999,-0.432375,-0.57386,-0.57671,-0.50957,-0.467,0.43,0.63,0.76,1.16,1.28
2020-03-11,-0.458,-0.503,-0.473,-0.429,-0.8771260000000001,-0.9007639999999999,-0.702523,-0.485886,-0.414038,-0.575,-0.59971,-0.53914,-0.48386,0.4,0.66,0.82,1.13,1.3
2020-03-12,-0.455,-0.52,-0.489,-0.447,-0.912983,-0.9138850000000001,-0.682388,-0.47179399999999994,-0.41872,-0.57614,-0.62071,-0.52143,-0.47286,0.39,0.66,0.88,1.27,1.49
2020-03-13,-0.456,-0.48,-0.428,-0.397,-0.866117,-0.769582,-0.496485,-0.275046,-0.224908,-0.56643,-0.52729,-0.42729,-0.37971,0.38,0.7,0.94,1.31,1.56
2020-03-16,-0.451,-0.488,-0.41,-0.372,-0.885551,-0.671092,-0.392859,-0.190761,-0.12086199999999998,-0.56714,-0.52771,-0.41971,-0.36914,0.29,0.49,0.73,1.1,1.34
2020-03-17,-0.446,-0.495,-0.408,-0.373,-0.869172,-0.633629,-0.357496,-0.179455,-0.119815,-0.56429,-0.52643,-0.39543,-0.35086,0.3,0.66,1.02,1.45,1.63
2020-03-18,-0.444,-0.478,-0.408,-0.36,-0.816483,-0.49308599999999997,-0.178064,0.019316999999999997,0.084384,-0.565,-0.48786,-0.38514,-0.33557,0.21,0.79,1.18,1.6,1.77
2020-03-19,-0.441,-0.474,-0.393,-0.345,-0.72748,-0.401238,-0.106926,0.10768,0.182503,-0.55871,-0.487,-0.37657,-0.32614,0.2,0.66,1.12,1.56,1.78
2020-03-20,-0.439,-0.45,-0.371,-0.313,-0.7064779999999999,-0.50003,-0.248221,-0.024372,0.058313,-0.55914,-0.47614,-0.353,-0.29014,0.15,0.52,0.92,1.35,1.55
2020-03-23,-0.44,-0.445,-0.369,-0.307,-0.699649,-0.5417890000000001,-0.291236,-0.06965,0.011622,-0.55986,-0.46014,-0.31,-0.29871,0.17,0.38,0.76,1.12,1.33
2020-03-24,-0.442,-0.457,-0.373,-0.306,-0.645934,-0.505888,-0.266358,-0.027007999999999997,0.063958,-0.56286,-0.455,-0.31686,-0.28971,0.25,0.52,0.84,1.19,1.39
2020-03-25,-0.442,-0.458,-0.369,-0.298,-0.627382,-0.478868,-0.23836500000000002,0.028332,0.132802,-0.56086,-0.44557,-0.30771,-0.25271,0.19,0.56,0.88,1.23,1.45
2020-03-26,-0.444,-0.443,-0.349,-0.274,-0.644396,-0.531871,-0.26864499999999997,0.046601,0.1721,-0.56,-0.417,-0.29571,-0.246,0.13,0.51,0.83,1.2,1.42
2020-03-27,-0.445,-0.438,-0.353,-0.281,-0.700886,-0.642335,-0.39526,-0.08753999999999999,0.033877,-0.56571,-0.40229,-0.28914,-0.24071,0.11,0.41,0.72,1.09,1.29
2020-03-30,-0.443,-0.436,-0.353,-0.28,-0.696221,-0.688523,-0.45054799999999995,-0.13001300000000002,-0.0011769999999999999,-0.56529,-0.39486,-0.26471,-0.20386,0.14,0.39,0.7,1.1,1.31
2020-03-31,-0.437,-0.423,-0.363,-0.287,-0.694821,-0.665276,-0.41422200000000003,-0.076499,0.059536,-0.56614,-0.38786,-0.25471,-0.20071,0.17,0.37,0.7,1.15,1.35
2020-04-01,-0.442,-0.468,-0.343,-0.276,-0.6511899999999999,-0.620679,-0.379292,-0.062424,0.06482,-0.56529,-0.39986,-0.24729,-0.18543,0.16,0.37,0.62,1.04,1.27
2020-04-02,-0.449,-0.454,-0.336,-0.268,-0.649504,-0.588843,-0.36180500000000004,-0.084598,0.025467,-0.56886,-0.38943,-0.24114,-0.17786,0.14,0.39,0.63,1.04,1.26
2020-04-03,-0.454,-0.438,-0.341,-0.277,-0.663836,-0.597769,-0.367817,-0.09687899999999999,0.009821,-0.56929,-0.38857,-0.23243,-0.17043,0.15,0.39,0.62,1.05,1.24
2020-04-06,-0.448,-0.431,-0.318,-0.253,-0.635303,-0.579599,-0.332669,-0.05014,0.060124000000000004,-0.569,-0.38571,-0.23157,-0.158,0.2,0.44,0.67,1.08,1.27
2020-04-07,-0.448,-0.406,-0.293,-0.232,-0.628554,-0.523384,-0.248772,0.045119,0.158603,-0.56586,-0.39214,-0.23343,-0.153,0.2,0.48,0.75,1.13,1.32
2020-04-08,-0.45,-0.379,-0.254,-0.196,-0.618553,-0.491202,-0.219077,0.072608,0.185515,-0.56786,-0.38229,-0.22229,-0.14357,0.23,0.47,0.77,1.18,1.37
2020-04-09,-0.451,-0.387,-0.22,-0.179,-0.61832,-0.510897,-0.252284,0.035059,0.147336,-0.56571,-0.37871,-0.21243,-0.13886,0.25,0.41,0.73,1.15,1.35
2020-04-14,-0.449,-0.404,-0.248,-0.195,-0.628814,-0.555821,-0.29885900000000004,-0.00492,0.110518,-0.56729,-0.36957,-0.21857,-0.14471,0.25,0.42,0.76,1.19,1.41
2020-04-15,-0.45,-0.422,-0.25,-0.196,-0.65252,-0.6128899999999999,-0.375869,-0.099567,0.009406999999999999,-0.56786,-0.36343,-0.21686,-0.14314,0.19,0.34,0.63,1.06,1.27
2020-04-16,-0.449,-0.438,-0.224,-0.187,-0.639393,-0.609273,-0.373759,-0.11835699999999999,-0.023468,-0.56743,-0.35957,-0.19257,-0.11943,0.17,0.35,0.61,1.01,1.21
2020-04-17,-0.453,-0.434,-0.243,-0.195,-0.637312,-0.62453,-0.370795,-0.097886,0.0032619999999999997,-0.56729,-0.36529,-0.18214,-0.09314,0.16,0.36,0.65,1.08,1.27
2020-04-20,-0.456,-0.433,-0.246,-0.185,-0.6224430000000001,-0.6037680000000001,-0.34684699999999996,-0.06625299999999999,0.040548,-0.566,-0.36657,-0.16714,-0.083,0.15,0.35,0.63,1.04,1.23
2020-04-21,-0.456,-0.425,-0.233,-0.178,-0.620908,-0.611218,-0.370244,-0.096285,0.008947,-0.569,-0.36557,-0.15757,-0.07771,0.17,0.34,0.58,0.98,1.17
2020-04-22,-0.454,-0.418,-0.19,-0.124,-0.61779,-0.5829300000000001,-0.333314,-0.057859,0.047413,-0.56814,-0.37443,-0.14243,-0.05171,0.16,0.37,0.63,1.03,1.22
2020-04-23,-0.454,-0.402,-0.161,-0.114,-0.623491,-0.591847,-0.335829,-0.06927,0.031208,-0.56843,-0.37786,-0.14757,-0.06157,0.17,0.37,0.61,0.99,1.18
2020-04-24,-0.454,-0.418,-0.192,-0.136,-0.617841,-0.609046,-0.362594,-0.097352,0.0033060000000000003,-0.56614,-0.40029,-0.152,-0.068,0.18,0.36,0.6,0.98,1.17
2020-04-27,-0.454,-0.448,-0.223,-0.147,-0.594386,-0.59475,-0.355567,-0.085914,0.017373,-0.568,-0.40743,-0.17357,-0.08943,0.17,0.41,0.67,1.06,1.25
2020-04-28,-0.456,-0.432,-0.232,-0.163,-0.599962,-0.627826,-0.37247399999999997,-0.095875,0.006208,-0.56543,-0.42157,-0.16457,-0.08771,0.16,0.37,0.62,1.0,1.2
2020-04-29,-0.458,-0.465,-0.261,-0.169,-0.6221,-0.660404,-0.412055,-0.138398,-0.037027,-0.56686,-0.42443,-0.174,-0.07843,0.18,0.36,0.63,1.02,1.24
2020-04-30,-0.446,-0.46,-0.273,-0.17,-0.6130359999999999,-0.721052,-0.45770900000000003,-0.182228,-0.082829,-0.56871,-0.42843,-0.185,-0.06157,0.16,0.36,0.64,1.05,1.28
2020-05-04,-0.458,-0.476,-0.286,-0.157,-0.615908,-0.717082,-0.44454399999999994,-0.163995,-0.06300700000000001,-0.57057,-0.42529,-0.17414,-0.08143,0.16,0.36,0.64,1.05,1.29
2020-05-05,-0.454,-0.469,-0.297,-0.165,-0.6457069999999999,-0.744265,-0.44971400000000006,-0.158864,-0.054714,-0.56929,-0.42643,-0.20486,-0.08343,0.16,0.36,0.66,1.07,1.32
2020-05-06,-0.457,-0.469,-0.266,-0.136,-0.629612,-0.712008,-0.417517,-0.115454,-0.0064269999999999996,-0.56543,-0.43114,-0.217,-0.08171,0.16,0.37,0.72,1.16,1.41
2020-05-07,-0.456,-0.445,-0.258,-0.114,-0.6254970000000001,-0.713422,-0.41496099999999997,-0.10457999999999999,0.0076370000000000006,-0.56786,-0.43343,-0.24243,-0.09143,0.15,0.29,0.63,1.05,1.31
2020-05-08,-0.456,-0.451,-0.246,-0.145,-0.6443180000000001,-0.727757,-0.42047399999999996,-0.114041,-0.003761,-0.56786,-0.43343,-0.24243,-0.09143,0.15,0.33,0.69,1.12,1.39
2020-05-11,-0.459,-0.446,-0.258,-0.147,-0.615613,-0.71373,-0.407583,-0.101737,0.007487000000000001,-0.56714,-0.43029,-0.22457,-0.11671,0.16,0.36,0.73,1.16,1.43
2020-05-12,-0.458,-0.448,-0.245,-0.147,-0.6044689999999999,-0.676384,-0.387511,-0.09121,0.015452,-0.57114,-0.43571,-0.23071,-0.11171,0.16,0.34,0.69,1.11,1.38
2020-05-13,-0.457,-0.454,-0.253,-0.142,-0.614035,-0.6986479999999999,-0.422587,-0.135626,-0.03199,-0.57129,-0.443,-0.24329,-0.11657,0.15,0.31,0.64,1.07,1.35
2020-05-14,-0.456,-0.469,-0.262,-0.137,-0.631228,-0.721442,-0.447748,-0.149903,-0.04149,-0.57114,-0.44671,-0.258,-0.11586,0.15,0.31,0.63,1.03,1.3
2020-05-15,-0.458,-0.467,-0.266,-0.131,-0.631389,-0.7166239999999999,-0.45846800000000004,-0.172218,-0.0668,-0.57186,-0.44443,-0.263,-0.11857,0.15,0.31,0.64,1.05,1.32
2020-05-18,-0.457,-0.478,-0.276,-0.137,-0.6272220000000001,-0.6827770000000001,-0.41676,-0.116279,-0.004567,-0.57186,-0.44443,-0.26586,-0.12257,0.17,0.38,0.73,1.17,1.44
2020-05-19,-0.457,-0.454,-0.259,-0.138,-0.596249,-0.630935,-0.37548400000000004,-0.079954,0.030792,-0.568,-0.44629,-0.29186,-0.12443,0.16,0.35,0.7,1.15,1.43
2020-05-20,-0.46,-0.468,-0.28,-0.139,-0.605767,-0.632815,-0.401946,-0.09788200000000001,0.023109,-0.56871,-0.44943,-0.30886,-0.129,0.16,0.34,0.68,1.19,1.4
2020-05-21,-0.46,-0.475,-0.282,-0.145,-0.611773,-0.642965,-0.410376,-0.115402,0.0009119999999999999,-0.56471,-0.44757,-0.31086,-0.13257,0.16,0.35,0.68,1.16,1.4
2020-05-22,-0.454,-0.473,-0.279,-0.154,-0.614402,-0.6432939999999999,-0.399111,-0.09825,0.017021,-0.56957,-0.45671,-0.32314,-0.13414,0.17,0.34,0.66,1.12,1.37
2020-05-25,-0.455,-0.465,-0.275,-0.145,-0.604496,-0.644489,-0.40334899999999996,-0.106306,0.007411,-0.56957,-0.45671,-0.32314,-0.13414,0.17,0.34,0.66,1.12,1.37
2020-05-26,-0.456,-0.462,-0.274,-0.133,-0.5902649999999999,-0.59108,-0.347595,-0.04605,0.070276,-0.56443,-0.45657,-0.322,-0.15743,0.17,0.35,0.69,1.19,1.43
2020-05-27,-0.456,-0.475,-0.28,-0.149,-0.5911770000000001,-0.580706,-0.33015300000000003,-0.023359,0.094803,-0.56186,-0.45529,-0.33471,-0.15443,0.18,0.34,0.68,1.19,1.44
2020-05-28,-0.456,-0.461,-0.29,-0.142,-0.585882,-0.5906779999999999,-0.340395,-0.033424,0.08472,-0.56229,-0.46457,-0.34714,-0.18329,0.17,0.34,0.7,1.23,1.47
2020-05-29,-0.455,-0.482,-0.307,-0.158,-0.5975689999999999,-0.6081270000000001,-0.359221,-0.055738,0.061006,-0.56029,-0.46714,-0.34657,-0.19757,0.17,0.3,0.65,1.18,1.41
2020-06-01,-0.461,-0.498,-0.325,-0.163,-0.605612,-0.590693,-0.318333,0.004642,0.128685,-0.56243,-0.469,-0.35,-0.19971,0.17,0.31,0.66,1.22,1.46
2020-06-02,-0.457,-0.478,-0.33,-0.182,-0.6091310000000001,-0.6063470000000001,-0.330835,-0.009359000000000001,0.11374100000000001,-0.56429,-0.46314,-0.367,-0.21243,0.17,0.32,0.68,1.24,1.48
2020-06-03,-0.458,-0.488,-0.342,-0.174,-0.597673,-0.56237,-0.287354,0.027514999999999998,0.14836400000000002,-0.56014,-0.468,-0.36129,-0.22629,0.17,0.38,0.77,1.32,1.56
2020-06-04,-0.46,-0.472,-0.352,-0.179,-0.597233,-0.543363,-0.24664299999999997,0.10039400000000001,0.234652,-0.56229,-0.47014,-0.35471,-0.23857,0.17,0.4,0.82,1.38,1.61
2020-06-05,-0.459,-0.483,-0.353,-0.196,-0.585584,-0.511468,-0.201125,0.160503,0.300527,-0.56043,-0.47786,-0.37843,-0.24257,0.18,0.47,0.91,1.46,1.68
2020-06-08,-0.462,-0.481,-0.365,-0.195,-0.584051,-0.543957,-0.239923,0.120179,0.26005100000000003,-0.56143,-0.46886,-0.381,-0.22857,0.19,0.45,0.88,1.43,1.65
2020-06-09,-0.457,-0.487,-0.364,-0.194,-0.5863659999999999,-0.544504,-0.256947,0.078095,0.20801399999999998,-0.56686,-0.47171,-0.37886,-0.23457,0.19,0.4,0.84,1.37,1.59
2020-06-10,-0.463,-0.478,-0.351,-0.193,-0.588017,-0.535357,-0.258287,0.096562,0.24579299999999998,-0.56171,-0.46543,-0.37171,-0.23229,0.18,0.33,0.75,1.31,1.53
2020-06-11,-0.462,-0.479,-0.358,-0.183,-0.605448,-0.59264,-0.34022800000000003,-0.012193,0.126301,-0.56329,-0.46314,-0.37743,-0.24429,0.19,0.32,0.66,1.19,1.41
2020-06-12,-0.461,-0.482,-0.366,-0.199,-0.6136050000000001,-0.61051,-0.355062,-0.023053999999999998,0.116881,-0.56429,-0.46443,-0.39229,-0.26014,0.18,0.33,0.71,1.24,1.45
2020-06-15,-0.462,-0.484,-0.355,-0.206,-0.614575,-0.624138,-0.37451,-0.044057,0.095825,-0.56514,-0.47486,-0.39414,-0.26429,0.17,0.33,0.71,1.24,1.45
2020-06-16,-0.461,-0.481,-0.372,-0.206,-0.606363,-0.602558,-0.34985700000000003,-0.009559,0.13558699999999999,-0.565,-0.47271,-0.40029,-0.28871,0.18,0.34,0.75,1.31,1.54
2020-06-17,-0.459,-0.492,-0.396,-0.215,-0.60596,-0.613503,-0.363349,-0.030647000000000004,0.110319,-0.56471,-0.48286,-0.40743,-0.279,0.19,0.34,0.74,1.3,1.52
2020-06-18,-0.459,-0.503,-0.389,-0.228,-0.612978,-0.619848,-0.380166,-0.058457,0.078295,-0.56786,-0.48371,-0.40771,-0.28443,0.19,0.34,0.71,1.24,1.47
2020-06-19,-0.461,-0.507,-0.407,-0.234,-0.622614,-0.626975,-0.387392,-0.067333,0.068522,-0.567,-0.48743,-0.41457,-0.30029,0.18,0.33,0.7,1.23,1.47
2020-06-22,-0.46,-0.509,-0.4,-0.259,-0.631441,-0.663483,-0.42358199999999996,-0.09564600000000001,0.044049,-0.56714,-0.49343,-0.40971,-0.30986,0.17,0.34,0.71,1.23,1.46
2020-06-23,-0.459,-0.508,-0.409,-0.269,-0.6099760000000001,-0.6443720000000001,-0.385468,-0.048588,0.08416699999999999,-0.56843,-0.49,-0.40571,-0.29743,0.18,0.33,0.72,1.25,1.49
2020-06-24,-0.461,-0.508,-0.398,-0.278,-0.6122850000000001,-0.635274,-0.37856799999999996,-0.048261,0.081823,-0.56143,-0.49171,-0.40143,-0.31757,0.17,0.33,0.69,1.21,1.44
2020-06-25,-0.462,-0.504,-0.402,-0.268,-0.636927,-0.6839310000000001,-0.431709,-0.09764,0.034681000000000003,-0.56271,-0.48814,-0.38571,-0.32757,0.17,0.32,0.68,1.2,1.43
